artist,genre,country,url
STANLEY TURRENTINE,Soul Jazz / Pop/Art Song/Folk / Post Bop,United States,http://www.jazzmusicarchives.com/artist/stanley-turrentine
CHESTER (DRUMS) THOMPSON,Fusion / World Fusion,United States,http://www.jazzmusicarchives.com/artist/chester-thompson-drums
THIS IS IT! (NATSUKI TAMURA - SATOKO FUJII - TAKASHI ITANI),Avant-Garde Jazz,Japan,http://www.jazzmusicarchives.com/artist/this-is-it-natsuki-tamura-satoko-fujii-takashi-itani
FRANKIE TRUMBAUER,Swing / Classic (1920s) Jazz,United States,http://www.jazzmusicarchives.com/artist/frankie-trumbauer
SAMUEL TORRES,Latin Jazz,Colombia,http://www.jazzmusicarchives.com/artist/samuel-torres
TRIANGULIZONA,Nu Jazz,Croatia,http://www.jazzmusicarchives.com/artist/triangulizona
FRANÇOIS THOLLOT,Jazz Related Rock / 21st Century Modern,France,http://www.jazzmusicarchives.com/artist/francois-thollot
TIPPING POINT,Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/tipping-point
TOO MANY ZOOZ,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/too-many-zooz
TRIGG AND GUSSET,Nu Jazz,Netherlands,http://www.jazzmusicarchives.com/artist/trigg-and-gusset
PETER TOSH,Dub/Ska/Reggae,Jamaica,http://www.jazzmusicarchives.com/artist/peter-tosh(jamaica)
TRIPLEX,Fusion,Australia,http://www.jazzmusicarchives.com/artist/triplex
TREME BRASS BAND,Original New Orleans Jazz / RnB,United States,http://www.jazzmusicarchives.com/artist/treme-brass-band(united-states)
TOXENARIS,Jazz Related Rock,Germany,http://www.jazzmusicarchives.com/artist/toxenaris
MARTIN TAYLOR,Post Bop / Post-Fusion Contemporary / Swing / Bop / Hard Bop / Pop/Art Song/Folk / Jazz Related Soundtracks,United Kingdom,http://www.jazzmusicarchives.com/artist/martin-taylor
THINGS TO SOUNDS,Avant-Garde Jazz,Switzerland,http://www.jazzmusicarchives.com/artist/things-to-sounds
JOE TEMPERLEY,Swing,United Kingdom,http://www.jazzmusicarchives.com/artist/joe-temperley
ALEXI TUOMARILA,Post-Fusion Contemporary / Nu Jazz,Finland,http://www.jazzmusicarchives.com/artist/alexi-tuomarila
ERNEST TURNER,Post Bop,United States,http://www.jazzmusicarchives.com/artist/ernest-turner
TWIN TALK,Eclectic Fusion / Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/twin-talk
TOBOGGAN,Eclectic Fusion,France,http://www.jazzmusicarchives.com/artist/toboggan
JOE TEX,RnB / Pop/Art Song/Folk / Funk,United States,http://www.jazzmusicarchives.com/artist/joe-tex
TIN HAT TRIO,World Fusion / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/tin-hat-trio
BOB THIELE,Exotica / Progressive Big Band,United States,http://www.jazzmusicarchives.com/artist/bob-thiele
BECCA TOFT,Vocal Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/becca-toft
TRUMP CONCEPTION,Fusion,Estonia,http://www.jazzmusicarchives.com/artist/trump-conception
TRIOSK,Nu Jazz,Australia,http://www.jazzmusicarchives.com/artist/triosk
TROMBONE SHORTY,RnB / Funk,United States,http://www.jazzmusicarchives.com/artist/troy-trombone-shorty-andrews
CHARLES TYLER,Avant-Garde Jazz / Post Bop,United States,http://www.jazzmusicarchives.com/artist/charles-tyler
STEVE TOROK,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/steve-torok
JOE (TRUMPET) THOMAS,Swing,United States,http://www.jazzmusicarchives.com/artist/joe-thomas-trumpet
RADKA TONEFF,Vocal Jazz,Norway,http://www.jazzmusicarchives.com/artist/radka-toneff
SYLVIA TELLES,Bossa Nova,Brazil,http://www.jazzmusicarchives.com/artist/sylvia-telles
TYME BEING,Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/tyme-being
THREE BRAVE SOULS (3 BRAVE SOULS),Funk,United States,http://www.jazzmusicarchives.com/artist/3-brave-souls
CAL TJADER,Latin Jazz / Exotica / Jazz Related Soundtracks / Bossa Nova,United States,http://www.jazzmusicarchives.com/artist/cal-tjader
THE (THE 3.5.7. ENSEMBLE) THREE.FIVE.SEVEN ENSEMBLE,21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/the-357-ensemble
BRANNEN TEMPLE,Post Bop,United States,http://www.jazzmusicarchives.com/artist/brannen-temple
JACKY TERRASSON,Post Bop / Post-Fusion Contemporary / World Fusion / Vocal Jazz / Hard Bop,Germany,http://www.jazzmusicarchives.com/artist/jacky-terrasson
LENNIE TRISTANO,Cool Jazz / Avant-Garde Jazz / Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/lennie-tristano
SCOTT TIXIER,Post Bop / Fusion,France,http://www.jazzmusicarchives.com/artist/scott-tixier
TORANJ 77,Fusion,Yugoslavia,http://www.jazzmusicarchives.com/artist/toranj-77
TRAIN,Fusion,Germany,http://www.jazzmusicarchives.com/artist/train
TRI4TH,Fusion / Eclectic Fusion / Post Bop / Jazz Related Soundtracks / Hard Bop,Japan,http://www.jazzmusicarchives.com/artist/tri4th
TOHPATI,World Fusion / Fusion / Pop/Art Song/Folk / Eclectic Fusion,Indonesia,http://www.jazzmusicarchives.com/artist/tohpati
CHRIS TAYLOR,Fusion,United States,http://www.jazzmusicarchives.com/artist/chris-taylor
CHRISTINE TOBIN,Pop/Art Song/Folk,Ireland,http://www.jazzmusicarchives.com/artist/christine-tobin
THREE VOICES,Cool Jazz,United States,http://www.jazzmusicarchives.com/artist/three-voices
ANDY TILLISON,Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/andy-tillison
