artist,genre,country,url
CAIXA CUBO,Eclectic Fusion / Latin Jazz / Nu Jazz / Fusion,Brazil,http://www.jazzmusicarchives.com/artist/caixa-cubo
VINICIUS CANTUÁRIA,Bossa Nova / Pop/Art Song/Folk / Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/vinicius-cantuaria
CANDELARIA,World Fusion,Spain,http://www.jazzmusicarchives.com/artist/candelaria
JOE CASTRO,Hard Bop / Exotica,United States,http://www.jazzmusicarchives.com/artist/joe-castro
GUS CANNON,Blues,United States,http://www.jazzmusicarchives.com/artist/gus-cannon
CRY BABIES,RnB,Brazil,http://www.jazzmusicarchives.com/artist/cry-babies
ROBB CAPPELLETTO,Fusion,Canada,http://www.jazzmusicarchives.com/artist/robb-cappelletto
PHILIP CLOUTS,African Fusion / Fusion,South Africa,http://www.jazzmusicarchives.com/artist/philip-clouts
AL CAIOLA,Exotica / Cool Jazz,United States,http://www.jazzmusicarchives.com/artist/al-caiola
GERALD CANNON,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/gerald-cannon
CLEARLIGHT,Jazz Related Rock,France,http://www.jazzmusicarchives.com/artist/clearlight
JOHN CAMPBELL,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/john-campbell
CREATIVE CONSTRUCTION COMPANY,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/creative-construction-company
STEVE CARRINGTON,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/steve-carrington
THE COOKERS,Post Bop / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/the-cookers
MATT CARTER,Post Bop,United Kingdom,http://www.jazzmusicarchives.com/artist/matt-carter
GADI CAPLAN,Jazz Related Rock,Israel,http://www.jazzmusicarchives.com/artist/gadi-caplan
CHARLIER/SOURISSE,Post-Fusion Contemporary / Fusion / Progressive Big Band / Post Bop / Hard Bop,Multi-National,http://www.jazzmusicarchives.com/artist/charliersourisse
THE CURTIS BROTHERS,Latin Jazz / Post Bop,United States,http://www.jazzmusicarchives.com/artist/the-curtis-brothers
CRÈME ANGLAISE,Pop/Art Song/Folk,United Kingdom,http://www.jazzmusicarchives.com/artist/creme-anglaise
BRAD CHEESEMAN,Fusion,Canada,http://www.jazzmusicarchives.com/artist/brad-cheeseman
JUAN EMILIO CUCCHIARELLI,Fusion,Argentina,http://www.jazzmusicarchives.com/artist/juan-emilio-cucchiarelli
DANIEL CASIMIR,Eclectic Fusion / RnB / Jazz Related Electronica/Hip-Hop,United Kingdom,http://www.jazzmusicarchives.com/artist/daniel-casimir
AIDAN CARROLL,Jazz Related Electronica/Hip-Hop / RnB / Post Bop,United States,http://www.jazzmusicarchives.com/artist/aidan-carroll
ALBERT COLLINS,Blues,United States,http://www.jazzmusicarchives.com/artist/albert-collins
CYRUS CHESTNUT,Hard Bop / Post Bop / Third Stream / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/cyrus-chestnut
MACY CHEN,Vocal Jazz,Taiwan,http://www.jazzmusicarchives.com/artist/macy-chen
SCOTT CLARK,21st Century Modern / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/scott-clark
SAM CROCKATT,Post Bop / Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/sam-crockatt
CIRCULASIONE TOTALE ORCHESTRA,Jazz Related Improv/Composition / Avant-Garde Jazz,Norway,http://www.jazzmusicarchives.com/artist/circulasione-totale-orchestra
JIMMY CASTOR,RnB / Funk,United States,http://www.jazzmusicarchives.com/artist/jimmy-castor
CHILD'S PLAY,Fusion,United States,http://www.jazzmusicarchives.com/artist/childs-play
AVISHAI COHEN (TRUMPET),Post Bop / Post-Fusion Contemporary / Nu Jazz / Fusion,Israel,http://www.jazzmusicarchives.com/artist/avishai-cohen-trumpet
STEVE CARDENAS,Post Bop / Post-Fusion Contemporary / Fusion,United States,http://www.jazzmusicarchives.com/artist/steve-cardenas
ANTONIO COPPOLA,Fusion,Italy,http://www.jazzmusicarchives.com/artist/antonio-coppola
TRISH CLOWES,21st Century Modern,United Kingdom,http://www.jazzmusicarchives.com/artist/trish-clowes
CAMILLE,Vocal Jazz / Latin Rock/Soul,United States,http://www.jazzmusicarchives.com/artist/camille
CHAMELEON,Fusion,Germany,http://www.jazzmusicarchives.com/artist/chameleon
THE (STEVE SWELL / GEBHARD ULLMANN / FREDRICK LONBERG-HOLM / MICHAEL ZERANG) CHICAGO PLAN,Avant-Garde Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/the-chicago-plan-steve-swell-gebhard-ullmann-fredrick-lonberg-holm-michael-zerang
CHARGED PARTICLES,Fusion,United States,http://www.jazzmusicarchives.com/artist/charged-particles
BUDDY COLLETTE,Cool Jazz / Latin Jazz / Exotica / Bop / Big Band,United States,http://www.jazzmusicarchives.com/artist/buddy-collette
MARCIN CIUPIDRO,Nu Jazz,Poland,http://www.jazzmusicarchives.com/artist/marcin-ciupidro
NICOLA CONTE,Acid Jazz / World Fusion / RnB / Latin Jazz / Jazz Related Electronica/Hip-Hop,Italy,http://www.jazzmusicarchives.com/artist/nicola-conte
FRANCESCO CAFISO,Hard Bop / Third Stream / Big Band,Italy,http://www.jazzmusicarchives.com/artist/francesco-cafiso
EREN COŞKUNER,Fusion,Turkey,http://www.jazzmusicarchives.com/artist/eren-coskuner
STEPHAN CRUMP,Avant-Garde Jazz / Post-Fusion Contemporary / Nu Jazz / Eclectic Fusion / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/stephan-crump
RODGER & SAM BYRD COLEMAN,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/rodger-coleman-and-sam-byrd
FRIÐRIK CARLSSON,Pop/Art Song/Folk,Iceland,http://www.jazzmusicarchives.com/artist/friðrik-karlsson
CHAMELEON MIME,World Fusion,Italy,http://www.jazzmusicarchives.com/artist/chameleon-mime
LOUIS COLE,Pop/Art Song/Folk / RnB,United States,http://www.jazzmusicarchives.com/artist/louis-cole
COLLAGE PROJECT,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/collage-project
MIKE COOPER,Jazz Related Improv/Composition / Blues / Pop/Art Song/Folk / Exotica / Dub/Ska/Reggae / Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/mike-cooper
CHEER-ACCIDENT,Pop/Art Song/Folk / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/cheer-accident
CHICAGO YESTET,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/chicago-yestet
JAMES CLAY,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/james-clay
CYKADA,Eclectic Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/cykada
HOPE CLAYTON,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/hope-clayton
ANAT COHEN,Post Bop / Latin Jazz / World Fusion / Post-Fusion Contemporary,Israel,http://www.jazzmusicarchives.com/artist/anat-cohen
COPIOUS,Fusion,United States,http://www.jazzmusicarchives.com/artist/copious
CRYPTO,Jazz Related Rock,Netherlands,http://www.jazzmusicarchives.com/artist/crypto
CECILIA COLEMAN,Hard Bop / Post Bop / Vocal Jazz / Progressive Big Band / Big Band,United States,http://www.jazzmusicarchives.com/artist/cecilia-coleman
PAPA JOHN CREACH,RnB / Blues,United States,http://www.jazzmusicarchives.com/artist/papa-john-creach
ROSEMARY CLOONEY,Vocal Jazz / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/rosemary-clooney
CUT TRIO,Avant-Garde Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/cut-trio
CAROLINA CALVACHE,Latin Jazz,Colombia,http://www.jazzmusicarchives.com/artist/carolina-calvache
CLAREON,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/clareon
ALESSANDRO COLLINA,Post Bop,Italy,http://www.jazzmusicarchives.com/artist/alessandro-collina
JEAN CHAUMON,Fusion,France,http://www.jazzmusicarchives.com/artist/jean-chaumont
ORNETTE COLEMAN,Avant-Garde Jazz / Eclectic Fusion / Third Stream / Post Bop / Jazz Related Soundtracks / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/ornette-coleman
HAGGAI COHEN-MILO,World Fusion,Israel,http://www.jazzmusicarchives.com/artist/haggai-cohen-milo
FRANÇOIS COUTURIER,Third Stream,France,http://www.jazzmusicarchives.com/artist/francois-couturier
JOHNNY CRUZ,Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/johnny-cruz
GEORGE COTSIRILOS,Hard Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/george-cotsirilos
REGINA CARTER,Post-Fusion Contemporary / Hard Bop / World Fusion / Third Stream / Swing / RnB,United States,http://www.jazzmusicarchives.com/artist/regina-carter
JOE COHN,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/joe-cohn
COLOGNE CONTEMPORARY JAZZ ORCHESTRA,Progressive Big Band / Latin Jazz / Jazz Related Rock,Germany,http://www.jazzmusicarchives.com/artist/cologne-contemporary-jazz-orchestra
CONFLUX,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/conflux
PIERRE COURBOIS,Fusion / Avant-Garde Jazz / Post-Fusion Contemporary / Latin Jazz,Netherlands,http://www.jazzmusicarchives.com/artist/pierre-courbois
XHOSA COLE,Post Bop / African Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/xhosa-cole
TIM COLLINS,Nu Jazz / Post-Fusion Contemporary / Post Bop / Fusion,United States,http://www.jazzmusicarchives.com/artist/tim-collins
TONY COE,Post Bop / Post-Fusion Contemporary / Avant-Garde Jazz / Pop/Art Song/Folk / Bop / Progressive Big Band / Latin Jazz / Jazz Related Soundtracks,United Kingdom,http://www.jazzmusicarchives.com/artist/tony-coe
ENZO CARNIEL,Nu Jazz / Third Stream / Post-Fusion Contemporary / Fusion,France,http://www.jazzmusicarchives.com/artist/enzo-carniel
NUNO CAMPOS,Post Bop / 21st Century Modern,Portugal,http://www.jazzmusicarchives.com/artist/nuno-campos
CHINESE CONNECTION DUB EMBASSY,Dub/Ska/Reggae,United States,http://www.jazzmusicarchives.com/artist/chinese-connection-dub-embassy
CABO FRIO,RnB / Post-Fusion Contemporary / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/cabo-frio
GEORGE CARTWRIGHT,Avant-Garde Jazz / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/george-cartwright
SHANE CHALKE,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/shane-chalke
EMMET COHEN,Hard Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/emmet-cohen
ISAIAH COLLIER,Post Bop / African Fusion,United States,http://www.jazzmusicarchives.com/artist/isaiah-collier
ALEXANDRE CAVALIERE,Swing / Latin Jazz,Belgium,http://www.jazzmusicarchives.com/artist/alexandre-cavaliere
PATRICK CORNELIUS,Post Bop / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/patrick-cornelius
CHUI,Jazz Related Electronica/Hip-Hop,Croatia,http://www.jazzmusicarchives.com/artist/chui
CAFEWIEN,Pop/Art Song/Folk,Italy,http://www.jazzmusicarchives.com/artist/cafewien
COUNT OSSIE,Dub/Ska/Reggae,Jamaica,http://www.jazzmusicarchives.com/artist/count-ossie
SARA CASWELL,Post Bop / Fusion,United States,http://www.jazzmusicarchives.com/artist/sara-caswell
NATHAN CLEVENGER,21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/nathan-clevenger
DOLO COKER,Hard Bop / Bop,United States,http://www.jazzmusicarchives.com/artist/dolo-coker
SERGE CHALOFF,Bop,United States,http://www.jazzmusicarchives.com/artist/serge-chaloff
JAYNE CORTEZ,Eclectic Fusion / Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/jayne-cortez
CAB,Fusion,Multi-National,http://www.jazzmusicarchives.com/artist/cab
ANDREW CHEETHAM,Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/andrew-cheetham
CENTIPEDE,Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/centipede
MARC COPLAND,Post Bop / Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/marc-copland
CHICAGO JAZZ ORCHESTRA,Big Band,United States,http://www.jazzmusicarchives.com/artist/chicago-jazz-orchestra
CORETO,Progressive Big Band,Portugal,http://www.jazzmusicarchives.com/artist/coreto
DEBORAH J. CARTER,Vocal Jazz / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/deborah-j-carter
NELS CLINE,Jazz Related Rock / Eclectic Fusion / Jazz Related Improv/Composition / Vocal Jazz / Pop/Art Song/Folk / Fusion,United States,http://www.jazzmusicarchives.com/artist/nels-cline
JOYCE COOLING,Pop/Art Song/Folk / RnB,United States,http://www.jazzmusicarchives.com/artist/joyce-cooling
JOYCE COLLINS,Post Bop,United States,http://www.jazzmusicarchives.com/artist/joyce-collins
JOSHUA CAVANAGH-BRIERLEY,Fusion / Progressive Big Band,United Kingdom,http://www.jazzmusicarchives.com/artist/joshua-cavanagh-brierley
JEAN CARN,RnB / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/jean-carn
CEDDO,Fusion,Germany,http://www.jazzmusicarchives.com/artist/ceddo
VALENTINA CENNI,Pop/Art Song/Folk,Italy,http://www.jazzmusicarchives.com/artist/valentina-cenni(italy)
CÉU,World Fusion / Jazz Related Electronica/Hip-Hop / Exotica,Brazil,http://www.jazzmusicarchives.com/artist/ceu
GIOVANNI CIGUI,Post Bop,Italy,http://www.jazzmusicarchives.com/artist/giovanni-cigui
